noun,gender,gloss
revocatorio,masculine,revocatory
revolucionario,masculine,revolutionary
riario,masculine,irrigation channel
ricardo,masculine,ricardo
ridículo,masculine,ridiculous
riesgo,masculine,risk
rio,masculine,river
risorgimento,masculine,risorgimento
ritmo,masculine,rhythm
ritualismo,masculine,ritualism
roberto,masculine,roberto
robo,masculine,theft
rodaje,masculine,filming
rodamiento,masculine,rolling
rogerio,masculine,rogerio
rollo,masculine,roll
romanticismo,masculine,romanticism
romario,masculine,romario
romero,masculine,romero
rompimiento,masculine,rupture
ropaje,masculine,clothing
rosario,masculine,rosary
rosismo,masculine,rosism
rostro,masculine,face
rotario,masculine,rotarian
rotatorio,masculine,rotatory
roto,masculine,broken
rotor,masculine,rotor
rozamiento,masculine,friction
rubio,masculine,blonde
rudimentario,masculine,rudimentary
ruido,masculine,noise
rumbo,masculine,direction
ruso,masculine,russian
rutinario,masculine,routine
río,masculine,river
sabio,masculine,wise person
sabotaje,masculine,sabotage
saco,masculine,bag
sacramento,masculine,sacrament
sacrificio,masculine,sacrifice
sacudimiento,masculine,shake
sadismo,masculine,sadism
sadomasoquismo,masculine,sadomasochism
sagitario,masculine,sagittarius
sagrario,masculine,tabernacle
sahumerio,masculine,incense burning
salafismo,masculine,salafism
salario,masculine,salary
saldo,masculine,balance
salio,masculine,went out
salterio,masculine,psalter
salto,masculine,jump
salvaje,masculine,wild
salvajismo,masculine,barbarism
salvamento,masculine,rescue
salvataje,masculine,salvage
samario,masculine,samarium
samperio,masculine,samperio
sanatorio,masculine,sanatorium
sandinismo,masculine,sandinism
saneamiento,masculine,sanitation
sangramiento,masculine,bleeding
sanguinario,masculine,bloody
sanitario,masculine,sanitary
santuario,masculine,sanctuary
sario,masculine,sario
sarmiento,masculine,sarmiento
sartorio,masculine,sartorial
satanismo,masculine,satanism
satisfactorio,masculine,satisfactory
satélite,masculine,satellite
saverio,masculine,saverio
scenario,masculine,scenario
secesionismo,masculine,secessionism
seco,masculine,dry
secretismo,masculine,secretiveness
secreto,masculine,secret
sectario,masculine,sectarian
sectarismo,masculine,sectarianism
sector,masculine,sector
secuestro,masculine,kidnapping
secularismo,masculine,secularism
secundario,masculine,secondary
sedentario,masculine,sedentary
sedentarismo,masculine,sedentarism
sedimentario,masculine,sedimentary
sedimento,masculine,sediment
segmento,masculine,segment
seguimiento,masculine,tracking
seguro,masculine,insurance
sello,masculine,stamp
semanario,masculine,weekly publication
seminario,masculine,seminar
sencillo,masculine,simple
senderismo,masculine,hiking
sendero,masculine,path
seno,masculine,breast
sensacionalismo,masculine,sensationalism
sensor,masculine,sensor
sensorio,masculine,sensory
sentimentalismo,masculine,sentimentalism
sentimento,masculine,feeling
sentimiento,masculine,feeling
separatismo,masculine,separatism
septenario,masculine,septennial
septuagenario,masculine,septuagenarian
sergio,masculine,sergio
serio,masculine,serious
sertorio,masculine,sertorius
servicio,masculine,service
servidor,masculine,server
servilismo,masculine,servility
sesquicentenario,masculine,sesquicentennial
sexagenario,masculine,sexagenarian
sexismo,masculine,sexism
sexo,masculine,sex
señalamiento,masculine,signposting
señorio,masculine,lordship
sicario,masculine,hitman
siglo,masculine,century
signatario,masculine,signatory
signo,masculine,sign
sijismo,masculine,sikhism
silabario,masculine,syllabary
silenciamiento,masculine,silencing
silencio,masculine,silence
silogismo,masculine,syllogism
silverio,masculine,silverio
simbolismo,masculine,symbolism
simplismo,masculine,simplism
sincero,masculine,sincere
sincretismo,masculine,syncretism
sincronismo,masculine,synchronism
sindicalismo,masculine,trade unionism
sindicato,masculine,trade union
sinónimo,masculine,synonym
sionismo,masculine,zionism
sismo,masculine,earthquake
sistema,masculine,system
sitio,masculine,site
snobismo,masculine,snobbery
soberanismo,masculine,sovereignism
sobrecalentamiento,masculine,overheating
sobrecogimiento,masculine,awe
sobrecrecimiento,masculine,overgrowth
sobreendeudamiento,masculine,over-indebtedness
sobreseimiento,masculine,dismissal
sobretodo,masculine,above all
sobreviraje,masculine,oversteering
socavamiento,masculine,undermining
socialismo,masculine,socialism
societario,masculine,corporate
socio,masculine,partner
socorrismo,masculine,charity work
socorro,masculine,help
sofocamiento,masculine,suffocation
software,masculine,software
sol,masculine,sun
solapamiento,masculine,overlapping
solario,masculine,solar
solidario,masculine,solidary
solipsismo,masculine,solipsism
solitario,masculine,solitary
solorio,masculine,solorio
soltero,masculine,single
sombrero,masculine,hat
sometimiento,masculine,submission
sonambulismo,masculine,sleepwalking
sondaje,masculine,survey
sonido,masculine,sound
sorteo,masculine,draw
sostenimiento,masculine,support
soterramiento,masculine,underground laying
soto,masculine,soto
subcapítulo,masculine,subsection
subcentro,masculine,subcenter
subcomisario,masculine,deputy commissioner
subcontinente,masculine,subcontinent
subdesarrollo,masculine,underdevelopment
subdominio,masculine,subdomain
subjetivismo,masculine,subjectivism
submarinismo,masculine,submarine navigation
subsecretario,masculine,undersecretary
subsidiario,masculine,subsidiary
subviraje,masculine,understeering
suceso,masculine,event
sucesorio,masculine,successional
sucio,masculine,dirty
sudario,masculine,shroud
sueldo,masculine,salary
suelo,masculine,soil
sufismo,masculine,sufism
sufrimiento,masculine,suffering
suicidio,masculine,suicide
sujeto,masculine,subject
sumario,masculine,summary
sumatorio,masculine,summative
sumerio,masculine,sumerian
suministro,masculine,supply
sumo,masculine,sumo
sunismo,masculine,sun worship
suntuario,masculine,sanctuary
superalimento,masculine,superfood
supercontinente,masculine,supercontinent
supernumerario,masculine,supernumerary
suplementario,masculine,supplementary
suplemento,masculine,supplement
supletorio,masculine,suppletory
suplicatorio,masculine,supplicatory
supo,masculine,supposed
supositorio,masculine,suppository
supremacismo,masculine,supremacism
supremo,masculine,supreme
sur,masculine,south
surgimiento,masculine,emergence
surrealismo,masculine,surrealism
suspensorio,masculine,suspensory
suyo,masculine,his
símbolo,masculine,symbol
síntoma,masculine,symptom
tabaco,masculine,tobacco
tabaquismo,masculine,tobaccoism
talento,masculine,talent
taller,masculine,workshop
talonario,masculine,payroll
tamaño,masculine,size
tamizaje,masculine,sieving
tanatorio,masculine,funeral parlor
taponamiento,masculine,plugging
tardofranquismo,masculine,late franquism
tarifario,masculine,tariff-related
tario,masculine,tario
tatuaje,masculine,tattoo
taylorismo,masculine,taylorism
teatro,masculine,theater
techo,masculine,ceiling
teclado,masculine,keyboard
tecnicismo,masculine,technicism
tegumento,masculine,integument
telecentro,masculine,telecenter
telediario,masculine,tv news bulletin
telegrama,masculine,telegram
telepeaje,masculine,electronic toll collection
televisor,masculine,television set
teléfono,masculine,telephone
tema,masculine,topic
temario,masculine,syllabus
temerario,masculine,reckless
temo,masculine,fear
temperamento,masculine,temperament
templario,masculine,templar
templo,masculine,temple
temporario,masculine,temporary
tenedor,masculine,holder
tenorio,masculine,tenorio
teorema,masculine,theorem
tercermundismo,masculine,third-worldism
terciario,masculine,tertiary
tercio,masculine,third
ternario,masculine,ternary
terrario,masculine,terrarium
terremoto,masculine,earthquake
terreno,masculine,land
territorio,masculine,territory
terrorismo,masculine,terrorism
tesoro,masculine,treasure
testamentario,masculine,testamentary
testamento,masculine,will
testimonio,masculine,testimony
texto,masculine,text
thatcherismo,masculine,thatcherism
tiberio,masculine,tiberius
tiempo,masculine,time
tio,masculine,uncle
tipismo,masculine,typism
tipo,masculine,type
tiraje,masculine,print run
tiro,masculine,shot
tiroteo,masculine,shootout
titulo,masculine,title
tocamiento,masculine,touching
tokio,masculine,tokyo
toledo,masculine,toledo
tomento,masculine,torment
tomismo,masculine,thomism
tomo,masculine,volume
tonelaje,masculine,tonnage
tono,masculine,tone
tonto,masculine,fool
torio,masculine,thorium
tormento,masculine,torment
torneo,masculine,tournament
tornillo,masculine,screw
torno,masculine,lathe
totalitario,masculine,totalitarian
totalitarismo,masculine,totalitarianism
totemismo,masculine,totemism
trabaje,masculine,work
trabajo,masculine,work
tradicionalismo,masculine,traditionalism
traje,masculine,suit
tramo,masculine,section
tranquilo,masculine,calm
transcurso,masculine,course
transformador,masculine,transformer
transformismo,masculine,transformism
transfuguismo,masculine,defectionism
transhumanismo,masculine,transhumanism
transitorio,masculine,transitory
transmisor,masculine,transmitter
transporte,masculine,transport
tranviario,masculine,tram-related
trascendentalismo,masculine,transcendentalism
trasero,masculine,rear
tratamiento,masculine,treatment
trato,masculine,treatment
trauma,masculine,trauma
traumatismo,masculine,traumatism
travestismo,masculine,transvestism
trayecto,masculine,journey
traído,masculine,brought
tremendismo,masculine,tremendism
tremendo,masculine,tremendous
tren,masculine,train
triaje,masculine,triage
tribalismo,masculine,tribalism
tribunal,masculine,tribunal
tributario,masculine,tax-related
tributo,masculine,tribute
tricentenario,masculine,tricentennial
trigo,masculine,wheat
trinitario,masculine,trinitarian
triunfalismo,masculine,triumphalism
triunfo,masculine,triumph
triángulo,masculine,triangle
tromboembolismo,masculine,thromboembolism
trono,masculine,throne
tropismo,masculine,tropism
trotskismo,masculine,trotskyism
trucaje,masculine,gear
truco,masculine,trick
trujillo,masculine,trujillo
truncamiento,masculine,truncation
tránsito,masculine,traffic
tubo,masculine,tube
turco,masculine,turkish
turismo,masculine,tourism
turno,masculine,shift
tutelaje,masculine,guardianship
tuyo,masculine,yours
tío,masculine,uncle
título,masculine,title
túnel,masculine,tunnel
ultimo,masculine,last
ultraje,masculine,insult
ultranacionalismo,masculine,ultranationalism
unesco,masculine,unesco
unilateralismo,masculine,unilateralism
unionismo,masculine,unionism
unitario,masculine,unitary
unitarismo,masculine,unitarism
universalismo,masculine,universalism
universitario,masculine,university-related
universo,masculine,universe
urbanismo,masculine,urbanism
uribismo,masculine,uribism
urinario,masculine,urinary
uruguayo,masculine,uruguayan
uso,masculine,use
usufructuario,masculine,usufructuary
usurario,masculine,usurious
utilitario,masculine,utilitarian
utilitarismo,masculine,utilitarianism
utillaje,masculine,tools
utopismo,masculine,utopianism
vaciamiento,masculine,emptying
vacunatorio,masculine,vaccination center
vacío,masculine,empty
vaginismo,masculine,vaginism
valencianismo,masculine,valencianism
valerio,masculine,valerio
valle,masculine,valley
valor,masculine,value
vampirismo,masculine,vampirism
vandalismo,masculine,vandalism
vanguardismo,masculine,avant-gardism
vapor,masculine,steam
varamiento,masculine,stranding
varillaje,masculine,rod fitting
vario,masculine,various
vasallaje,masculine,vassalage
vasco,masculine,basque
vaso,masculine,glass
vecindario,masculine,neighborhood
vector,masculine,vector
veganismo,masculine,veganism
vegetarianismo,masculine,vegetarianism
vehículo,masculine,vehicle
velatorio,masculine,funeral parlor
velorio,masculine,wake
vencimiento,masculine,expiry
vendaje,masculine,bandage
verbo,masculine,verb
verismo,masculine,verism
verso,masculine,verse
verticalismo,masculine,verticalism
vertimiento,masculine,spillage
vestuario,masculine,changing room
veterinario,masculine,veterinarian
viaje,masculine,trip
viario,masculine,road-related
vibratorio,masculine,vibratory
vicario,masculine,vicar
viceministerio,masculine,deputy ministry
vicesecretario,masculine,deputy secretary
vicio,masculine,vice
victimario,masculine,victimizer
victimismo,masculine,victimism
victorio,masculine,victorio
video,masculine,video
vidrio,masculine,glass
viento,masculine,wind
villismo,masculine,villism
vinagre,masculine,vinegar
vino,masculine,wine
violatorio,masculine,violative
violento,masculine,violent
viraje,masculine,turn
virtuosismo,masculine,virtuosity
visionario,masculine,visionary
visor,masculine,visor
vistazo,masculine,glance
vitalismo,masculine,vitalism
vitorio,masculine,vitorio
vittorio,masculine,vittorio
vocabulario,masculine,vocabulary
vocalismo,masculine,vocalism
volcamiento,masculine,flooding
volcanismo,masculine,volcanism
volcán,masculine,volcano
voltaje,masculine,voltage
volumen,masculine,volume
voluntario,masculine,volunteer
voluntarismo,masculine,voluntarism
voto,masculine,vote
voyerismo,masculine,voyeurism
voyeurismo,masculine,voyeurism
vuelto,masculine,change
vuelvo,masculine,return
vuestro,masculine,yours
vulcanismo,masculine,vulcanism
vulgarismo,masculine,vulgarism
vídeo,masculine,video
vínculo,masculine,link
wahabismo,masculine,wahhabism
wario,masculine,wario
webinario,masculine,webinar
wikcionario,masculine,wikidictionary
yacimiento,masculine,deposit
yendo,masculine,going
yihadismo,masculine,jihadism
yorio,masculine,yorio
yrigoyenismo,masculine,yrigoyenism
zapatismo,masculine,zapatism
zarismo,masculine,tsarism
zoroastrismo,masculine,zoroastrianism
